short_description,is_active,main_image,display_order,customization_options,tags,quantity_discounts,video_url,full_description,category_id,name,base_price,gallery,id,created_date,updated_date,created_by_id,created_by,is_sample
"תיק גן בעיצוב חלל.","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/38-500x450.png","29","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב חלל. אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק גן על חלל","50","[]","7fe656fe24c95e529b8e0e06","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיק גן בעיצוב שיש וזהב.","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/22-500x450.png","30","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב שיש וזהב. אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק גן שיש זהב","50","[]","a50712c741f8ca21ad273274","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיק גן בעיצוב מכונית מרוץ.","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/24-500x450.png","31","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב מכונית מרוץ. אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק גן מכונית מרוץ","50","[]","6be3b8c6b9e66a426f4784d7","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיק גן בעיצוב צבעוני במיוחד.","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/25-500x450.png","32","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב צבעוני במיוחד. אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק גן ילד צבעוני","50","[]","e8ab37fcf2e16c68ff63c87d","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיק גן בעיצוב מתוק במיוחד .","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/27-500x450.png","33","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב מתוק במיוחד . * ניתן להחליף את צבע הגלידה ולהפוך את העיצוב למתאים לשני המגדרים אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק גן גלידה","50","[]","6f16cd0c9ef4290d46ce06cf","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיק גן בעיצוב קשקושים בסגנון של כתב יד אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים.","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/28-500x450.png","34","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב קשקושים בסגנון של כתב יד אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק גן קשקושים","50","[]","ad6954cfe73b1d8eaf9436c9","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיק גן בעיצוב טרקטורים.","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/29-500x450.png","35","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב טרקטורים. אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק גן טרקטורים","50","[]","c91b8bb29a342bcfd645fca1","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיק גן בעיצוב גיבור על.","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/31-500x450.png","36","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב גיבור על. אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק גן גיבור על","50","[]","0d810cfbc55099368a7a9fe5","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיק גן בעיצוב מנצנץ וייחודי.","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/32-500x450.png","37","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב מנצנץ וייחודי. אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק גן מנצנץ","50","[]","1641da986686558c42c7514b","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיק גן בעיצוב חד קרן ונסיכות.","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/33-500x450.png","38","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב חד קרן ונסיכות. אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק גן חד קרן ונסיכות","50","[]","353bc020916e6d4ff217e7f8","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיק גן בעיצוב חד קרן מתוק במיוחד בצבעי פסטל עדינים .","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/37-500x450.png","39","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב חד קרן מתוק במיוחד בצבעי פסטל עדינים . * ניתן להחליף את צבע הגלידה ולהפוך את העיצוב למתאים לשני המגדרים אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק גן חד קרן פסטל","50","[]","d7ef623b7004dec24f5265e9","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיק גן בעיצוב חתולה מלכותית במיוחד אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים.","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/39-500x450.png","40","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב חתולה מלכותית במיוחד אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק גן חתולה","50","[]","e27912ac6f13bf421f545ad9","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיק גן בעיצוב צבעוני במיוחד שאי אפשר לפספס.","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/4-500x450.png","41","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב צבעוני במיוחד שאי אפשר לפספס. אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק גן גרפיטי","50","[]","07d5b8f2a3487b9f68c88ea8","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיק גן בעיצוב גרפיטי.","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/7-500x450.png","42","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב גרפיטי. * מתאים לבנים ולבנות כאחד - ניתן לשנות את צבע הגרפיטי אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק גן גרפיטי נקי","50","[]","82fe82ae8682053b5c319c6e","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיק גן בעיצוב אביבי.","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/75-500x450.png","43","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב אביבי. אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק פרפרים","50","[]","d9e54882f9312809c9646973","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיק גן בעיצוב ימי קסום לרב חובל הקטן שלכם.","true","https://messibella.co.il/image/cache/catalog/000000000000000000000000kat/8-500x450.png","44","[{""type"":""select"",""label"":""שדרוגים"",""required"":true,""options"":[""תיק שרוך בעיצוב תואם (+₪19.00)"",""תיק שרוך לכביסה ללא מיתוג (+₪5.00)""]},{""type"":""color"",""label"":""צבע התיק"",""required"":true,""options"":[""אפור"",""סגול"",""ורוד"",""שחור"",""כחול"",""ג'ינס""]}]","[""sale""]","[]","","תיק גן בעיצוב ימי קסום לרב חובל הקטן שלכם. אחרי שבדקנו בערך את כל סוגי התיקים בשוק, פשוט הבנו שלתיק הזה אין מתחרים. בד עמיד דמוי ג'ינס, שני תאים גדולים אך עדיין מתאימים לילד. הדפס גדול ואיכותי כולל אפשרות לתמונת הילד תיק לגן עם שם, או אפילו תיק לגן עם תמונה זו אחת המתנות הכי שימושיות לתת לילד, בין אם מהועד לסוף שנה או פשוט מתנה ממכם ההורים או חברים של ההורים. אצלנו כל תיק הוא תיק בעיצוב אישי - ניתן לפנות אלינו עם כל רעיון ואנו נעשה את כל המאמץ לבצע :) ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","8cd170fea982d97c435f79c1","תיק גן רב חובל","50","[]","76c2bd073537367acdaa6107","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
